k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
118,0.9660906229510435,0.9643544281114004,0.9631697162440892,0.9636820113260562,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
119,0.9660906229510435,0.9643544281114004,0.9631697162440892,0.9652178104955635,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
120,0.9664539414178102,0.9664539414178102,0.965264383996066,0.965264383996066,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
121,0.9669153693576865,0.9669153693576865,0.9654802734606601,0.9654802734606601,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
122,0.9669153693576865,0.9664843348749278,0.9654802734606601,0.9650484945314719,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
123,0.9669153693576865,0.9669153693576865,0.9654802734606601,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
124,0.9669153693576865,0.966484334874928,0.9654802734606601,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
125,0.9669153693576865,0.966484334874928,0.9654802734606601,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
126,0.9669153693576865,0.966484334874928,0.9654802734606601,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
127,0.9669153693576865,0.966484334874928,0.9654802734606601,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
128,0.9669153693576865,0.966484334874928,0.9654802734606601,0.9653752101359653,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
