k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
88,0.9469505423696195,0.945918288267032,0.8484327160722925,0.8581492806150527,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
89,0.9469505423696195,0.9442318968765844,0.8484327160722925,0.8580461594984541,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
90,0.9469505423696195,0.9446753558566288,0.8484327160722925,0.8581422817574528,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
91,0.9469505423696195,0.9451627668842781,0.8484327160722925,0.8581070140704297,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
92,0.9469505423696195,0.9463649420005908,0.8484327160722925,0.8595911430132971,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
93,0.9469505423696195,0.938522355687474,0.8484327160722925,0.8595670173991732,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
94,0.9469505423696195,0.9386535742037024,0.8484327160722925,0.8598784129768596,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
95,0.9469505423696195,0.942641429821636,0.8484327160722925,0.8574970114460466,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
96,0.9469505423696195,0.9415901762756704,0.8484327160722925,0.8582649717058118,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
97,0.9469505423696195,0.9413190111993062,0.8484327160722925,0.858537286515436,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
98,0.9469505423696195,0.9408480053290857,0.8484327160722925,0.8587036808594404,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
99,0.9469505423696195,0.9399774225056631,0.8484327160722925,0.8572474734967446,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
100,0.9469505423696195,0.9451550759961109,0.8484327160722925,0.8582074133531916,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
101,0.9469505423696195,0.9438995487664571,0.8484327160722925,0.8584346790450141,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
102,0.9469505423696195,0.9466114640662672,0.8484327160722925,0.859405484555062,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
103,0.9469505423696195,0.943167056019478,0.8484327160722925,0.8620263446792297,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
104,0.9469505423696195,0.9447290985534864,0.8484327160722925,0.860836172193957,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
105,0.9469505423696195,0.945620334560731,0.8484327160722925,0.8614612331316669,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
106,0.9470323207606671,0.9470323207606671,0.8603777951035534,0.8603777951035534,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
107,0.9473872712602593,0.9473872712602593,0.859739598786458,0.859739598786458,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
108,0.9485318137737855,0.9485318137737855,0.8595428328825274,0.8595428328825274,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
