k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
74,0.9471674197477288,0.9419436670590253,0.8402576558004229,0.8441719747393971,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
75,0.9471674197477288,0.9443867059145745,0.8402576558004229,0.8451539109102544,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
76,0.9471674197477288,0.9439432469345301,0.8402576558004229,0.8447495463298741,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
77,0.9471674197477288,0.944878802014197,0.8402576558004229,0.8454784811516646,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
78,0.9471674197477288,0.9455407563215158,0.8402576558004229,0.8456544605411992,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
79,0.9471674197477288,0.9269369975539427,0.8402576558004229,0.8458694222280084,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
80,0.9471674197477288,0.9276561389636405,0.8402576558004229,0.8476074876264138,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
81,0.9471674197477288,0.9269254398688157,0.8402576558004229,0.8480705494731807,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
82,0.9471674197477288,0.9288254879603353,0.8402576558004229,0.8519187923754153,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
83,0.9471674197477288,0.9288254879603353,0.8402576558004229,0.8517951065374437,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
84,0.9471674197477288,0.9276097510760691,0.8402576558004229,0.8523891392765813,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
85,0.9471674197477288,0.9301907869955527,0.8402576558004229,0.8532009159477303,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
86,0.9471674197477288,0.9312091015329762,0.8402576558004229,0.8534416060489809,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
87,0.9471674197477288,0.9313795910899342,0.8402576558004229,0.8558606677163149,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
88,0.9471674197477288,0.9313795910899342,0.8402576558004229,0.8556333131002377,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
89,0.9471674197477288,0.9332078215381723,0.8402576558004229,0.8551695388443523,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
90,0.9471674197477288,0.9335479000812136,0.8402576558004229,0.855924782459109,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
91,0.9471674197477288,0.9394669674969699,0.8402576558004229,0.8594745648503088,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
