k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
43,0.9426883963647211,0.9426883963647211,0.9244667872275886,0.9244667872275886,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
44,0.9440580102016826,0.9440580102016826,0.9270177048393448,0.9270177048393448,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
45,0.9440580102016826,0.9415525297407894,0.9270177048393448,0.9285720036499935,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
46,0.9440580102016826,0.9428456331890653,0.9270177048393448,0.9253114536211846,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
47,0.9440580102016826,0.9413900085423723,0.9270177048393448,0.9252832518442784,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
48,0.9440580102016826,0.9421540097895492,0.9270177048393448,0.9282728000894239,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
49,0.9440580102016826,0.9412919408240319,0.9270177048393448,0.9280851124017362,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
50,0.9440580102016826,0.9425294269196938,0.9270177048393448,0.9334620199493223,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
51,0.9440580102016826,0.9416553010455679,0.9270177048393448,0.9362023732986638,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
52,0.9440580102016826,0.942461710903702,0.9270177048393448,0.934018392905076,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
53,0.9440580102016826,0.9416552592907987,0.9270177048393448,0.9335866139758877,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
54,0.9440580102016826,0.9438345455218091,0.9270177048393448,0.9395055261138279,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
55,0.9440580102016826,0.9438345455218091,0.9270177048393448,0.9395055261138279,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
56,0.9440580102016826,0.9432794803643422,0.9270177048393448,0.9371922076963938,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
57,0.9440580102016826,0.9427807298655915,0.9270177048393448,0.9393328088760874,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
