k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
119,0.965191231426652,0.9643847798137487,0.9617574755597621,0.9631861031943605,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
120,0.9652468487792661,0.9652468487792661,0.9622808140139216,0.9622808140139216,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
121,0.9664843348749277,0.9664843348749277,0.9641342701890545,0.9641342701890545,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
122,0.9664843348749277,0.9661089177447832,0.9641342701890545,0.9650506027416857,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
123,0.966484334874928,0.966484334874928,0.9648347132770915,0.9648347132770915,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
124,0.966484334874928,0.966484334874928,0.9648347132770915,0.9648347132770915,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
125,0.966484334874928,0.966484334874928,0.9648347132770915,0.9648347132770915,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
126,0.966484334874928,0.966484334874928,0.9648347132770915,0.9648347132770915,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
127,0.966484334874928,0.966484334874928,0.9648347132770915,0.9648347132770915,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
128,0.966484334874928,0.966484334874928,0.9648347132770915,0.9653752101359653,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
